inference_id,phase,group_id,segment_ordinals,status,eligible,evaluated,valid_score_exported,eta,s_m,s_is_infinite,max_gamma,numerical_status,linearization_id
t08inference-sha256:9ff7b14bdc754b42567408357c1e79fedb09721e34459e7a0f58cf193ed022ce,RECOVERY_ATTEMPT,group_0,0;1,NOT_APPLICABLE_FIXED_OFFSET_NO_LIVE_C,0,0,0,,,,,NOT_EVALUATED,NOT_APPLICABLE
