inference_id,phase,group_id,segment_ordinals,status,eligible,evaluated,valid_score_exported,eta,s_m,s_is_infinite,max_gamma,numerical_status,linearization_id
t08inference-sha256:8987100be12fb80fe42ac29fa4048a44b02f902bb76125760008038b1274d20d,RECOVERY_ATTEMPT,group_0,0;1,RECOVERY_SCORE_NOT_RUN_DUE_TO_PRIOR_FAILURE,0,0,0,,,,,NOT_EVALUATED,NOT_RUN
