chain_index,iteration,objective,primal_residual_m,primal_threshold_m,dual_residual_objective_per_m,dual_threshold_objective_per_m,max_kkt_violation_objective_per_m,max_tv_subgradient_violation_objective_per_m,rho_objective_per_m2
2,35,0.11411058070888928,5.6439511397776698e-09,7.1215988366729276e-07,6.2022643661092406e-06,3.8041658370861115e-07,3.7308672168057111e-06,0.187921462464059,19.798266767348633
2,36,0.11411058049192048,4.4910677121645648e-09,7.1215988683497607e-07,5.0810423742930123e-06,3.8041658983829477e-07,3.0582028898717972e-06,0.18792137354870236,19.798266767348633
2,37,0.11411058031653416,3.5589016733617029e-09,7.1215988919332385e-07,4.1682224712571813e-06,3.8041659469573343e-07,2.5084955490584093e-06,0.18792130308861762,19.798266767348633
2,38,0.11411058017718931,2.8181543210159532e-09,7.121598909451251e-07,3.4236198666911518e-06,3.8041659854216796e-07,2.0588851190883606e-06,0.18792124729404658,19.798266767348633
2,39,0.11411058006778578,2.2364878560221513e-09,7.1215989224274506e-07,2.8151377038667286e-06,3.8041660159471196e-07,1.6908485646338622e-06,0.18792120301546339,19.798266767348633
2,40,0.11411057998222672,1.7815405262133763e-09,7.121598932006111e-07,2.3170712101888661e-06,3.8041660402631406e-07,1.3893582548607508e-06,0.18792116774404879,19.798266767348633
2,41,0.11411057991512716,1.4247117374743823e-09,7.1215989390467346e-07,1.9087776021377141e-06,3.8041660597089022e-07,1.1422076734157738e-06,0.18792113953722575,19.798266767348633
2,42,0.11411057986216597,1.143043104612218e-09,7.1215989441950633e-07,1.5736313092454744e-06,3.8041660753102257e-07,9.3946995113891596e-07,0.18792111690695346,19.798266767348633
2,43,0.11411057982007854,9.1918725408923763e-10,7.1215989479361474e-07,1.2982033287123271e-06,3.8041660878561776e-07,7.730626368773752e-07,0.18792109870863899,19.798266767348633
2,44,0.11411057978645862,7.4035583219611567e-10,7.1215989506340331e-07,1.0716164920866489e-06,3.8041660979612785e-07,6.3639760819467206e-07,0.18792108405087671,19.798266767348633
2,45,0.11411057975952092,5.9705970723022972e-10,7.1215989525615328e-07,8.8503786971681914e-07,3.8041661061105433e-07,5.2409918346874029e-07,0.18792107223012935,19.798266767348633
2,46,0.11411057973790653,4.8207515757070496e-10,7.1215989539226597e-07,7.3127797988255989e-07,3.80416611269039e-07,4.3177680011941e-07,0.18792106268587677,19.798266767348633
2,47,0.11411057972055144,3.8974526384016883e-10,7.1215989548695875e-07,6.0447288066271866e-07,3.8041661180100306e-07,3.5584136456878745e-07,0.18792105496959607,19.798266767348633
2,48,0.11411057970660661,3.1555527635340752e-10,7.121598955515502e-07,4.9983096410303769e-07,3.8041661223170508e-07,2.9335660584051126e-07,0.18792104872214854,19.798266767348633
2,49,0.11411057969538978,2.5587698626594602e-10,7.1215989559443029e-07,4.1343037725020682e-07,3.8041661258095243e-07,2.4191854644528554e-07,0.18792104365622769,19.798266767348633
2,50,0.11411057968635362,2.0779944431836839e-10,7.1215989562179602e-07,3.4205638731621747e-07,3.8041661286457855e-07,1.9955763630452594e-07,0.18792103954215886,19.798266767348633
2,51,0.11411057967906119,1.6899875943110487e-10,7.1215989563820389e-07,2.8307037167655002e-07,3.8041661309524569e-07,1.6465918434294124e-07,0.18792103619627634,19.798266767348633
2,52,0.11411057967316517,1.3762718742427185e-10,7.1215989564698731e-07,2.3430397426739347e-07,3.8041661328309361e-07,1.3589859881868449e-07,0.18792103347149658,19.798266767348633
2,53,0.11411057966838981,1.1221804041561259e-10,7.1215989565056983e-07,1.9397342514252906e-07,3.8041661343626057e-07,1.121886241683967e-07,0.18792103124977388,19.798266767348633
2,54,0.11411057966451596,9.1605473206968239e-11,7.1215989565070006e-07,1.60609927009511e-07,3.8041661356129322e-07,9.2636322251982151e-08,4.163336342344337e-17,19.798266767348633
2,55,0.11411057966136899,7.4860312393454403e-11,7.1215989564862758e-07,1.3300305191792067e-07,3.8041661366347054e-07,7.6507957719185171e-08,4.163336342344337e-17,19.798266767348633
2,56,0.11411057965880915,6.1239208148933296e-11,7.121598956452349e-07,1.1015456171159818e-07,3.8041661374705618e-07,6.3200319616596445e-08,4.163336342344337e-17,19.798266767348633
2,57,0.11411057965672439,5.0145915198029969e-11,7.1215989564113695e-07,9.1240697244834068e-08,3.8041661381550067e-07,5.2217269064236405e-08,4.163336342344337e-17,19.798266767348633
2,58,0.11411057965502451,4.1100511882774597e-11,7.1215989563675229e-07,7.5581286352889092e-08,3.8041661387159892e-07,4.3150557155202662e-08,4.163336342344337e-17,19.798266767348633
2,59,0.11411057965363688,3.3716696101748857e-11,7.1215989563235915e-07,6.2614468748554843e-08,3.8041661391761907e-07,3.5664117159495135e-08,4.163336342344337e-17,19.798266767348633
2,60,0.11411057965250292,2.7682522940608682e-11,7.1215989562813447e-07,5.1875892444956697e-08,3.8041661395540304e-07,2.948119415258077e-08,4.163336342344337e-17,19.798266767348633
2,61,0.11411057965157521,2.2746082795066639e-11,7.1215989562418465e-07,4.2981665160156543e-08,3.8041661398644939e-07,2.4373796231325073e-08,4.163336342344337e-17,19.798266767348633
2,62,0.11411057965081554,1.8703621984528402e-11,7.1215989562056665e-07,3.5614296684002728e-08,3.8041661401197801e-07,2.0154035079711363e-08,4.163336342344337e-17,19.798266767348633
2,63,0.11411057965019288,1.5390133611959039e-11,7.1215989561730335e-07,2.9511157773383273e-08,3.8041661403298416e-07,1.6667022734173642e-08,4.163336342344337e-17,19.798266767348633
2,64,0.11411057964968199,1.2671697025013154e-11,7.1215989561439507e-07,2.4454931769000441e-08,3.8041661405027978e-07,1.3785033947666392e-08,4.163336342344337e-17,19.798266767348633
2,65,0.11411057964926255,1.0439676900731175e-11,7.1215989561182834e-07,2.0265753344333284e-08,3.80416614064529e-07,1.1402717714492638e-08,4.163336342344337e-17,19.798266767348633
2,66,0.1141105796489179,8.605588464050478e-12,7.1215989560958064e-07,1.679474305133742e-08,3.8041661407627475e-07,9.4331470412711838e-09,4.163336342344337e-17,19.798266767348633
3,1,0.057643266851312679,0.019917977685952781,2.5038592316140429e-07,0.1653849828456537,5.7674528069625172e-07,0.099463438256980119,0.096665313453084573,19.557303067114255
3,2,0.057558802906436314,0.0069741119906386552,2.4044531646266662e-07,0.069615857708463777,6.3877856659534271e-07,0.045990539679008388,0.075960310546154458,19.557303067114255
3,3,0.057428474192825783,0.0040125743502214825,2.4136715181497014e-07,0.051750283451580212,6.8265983219146844e-07,0.025029675497526577,0.05272656038850005,19.557303067114255
3,4,0.057335083539122825,0.0019205159706128642,2.4181277244950478e-07,0.042959363104368181,7.0800268068620428e-07,0.019793096202923775,0.045044612477532026,19.557303067114255
3,5,0.057336188901968663,0.00084907613248211137,2.4204438873090229e-07,0.028993369208295844,7.2076319617345451e-07,0.011856320110201168,0.18800619530075907,19.557303067114255
3,6,0.057377292514953319,0.0004966642313954711,2.421654758513409e-07,0.016253543947440333,7.2754316752311888e-07,0.0064619055943909431,0.18267415220131675,19.557303067114255
3,7,0.057367759073429545,0.00038550021991144771,2.4221968771527865e-07,0.0084246639548968758,7.3164737817484659e-07,0.0057966435600535944,0.17827558835300983,19.557303067114255
3,8,0.057342905307095085,0.00028174027246997545,2.4223137993233641e-07,0.0062577955659334607,7.3423416976376629e-07,0.00471695107988336,0.17563827788425868,19.557303067114255
3,9,0.057320044608216228,0.00017316111410304867,2.4221860738421572e-07,0.0061445235602466267,7.3569186198112008e-07,0.0036799444497601047,0.1745062623717934,19.557303067114255
3,10,0.057304647125144895,8.2227995522718268e-05,2.4219558969042193e-07,0.0054533300009209102,7.3627822196373368e-07,0.0028217459714009372,0.17432717061184244,19.557303067114255
3,11,0.057301359347381869,2.9208202031163557e-05,2.4217227800356602e-07,0.0041883072587107148,7.3627301162438079e-07,0.0021519908545994892,0.056763425961872151,19.557303067114255
3,12,0.057302056564604409,3.3682768003505661e-05,2.4215420307117897e-07,0.002856769470675796,7.3595000360332794e-07,0.0016419410053340234,0.056369915952070228,19.557303067114255
3,13,0.057301974160525064,4.1308630273721931e-05,2.4214320915460635e-07,0.0018448157946679283,7.355264647407128e-07,0.001257328081966667,0.055971747779359989,19.557303067114255
3,14,0.057301532607678035,3.7021357708940942e-05,2.4213869379991435e-07,0.0012995322043557024,7.351402790765045e-07,0.00096813812313862409,0.05566980012601077,19.557303067114255
3,15,0.057301020327635163,2.6546090414083355e-05,2.4213886214172515e-07,0.0010754516536648625,7.3485541128705373e-07,0.00075038856743308787,0.055490377596118856,19.557303067114255
3,16,0.057300594893731155,1.5264269705058693e-05,2.4214168877408309e-07,0.00092669039874519819,7.346823680174543e-07,0.00058563638112659605,0.055416379576065329,19.557303067114255
3,17,0.057300414612883772,6.527556350724886e-06,2.4214548882544306e-07,0.0007579076637081859,7.3460150574625962e-07,0.00046002834708683558,0.17584231428315528,19.557303067114255
3,18,0.057300902954582109,3.0787256681778886e-06,2.421491424662722e-07,0.00058307254544387877,7.3458215711798755e-07,0.00036335698644963189,0.17580381267292827,19.557303067114255
3,19,0.057301028374439053,4.16438631863287e-06,2.4215208207081573e-07,0.0004361010233899472,7.3459506301848513e-07,0.00028821807315354499,0.17575912678447564,19.557303067114255
3,20,0.057300921669782769,4.4017789880744334e-06,2.4215415761651677e-07,0.00033369485421260966,7.3461843613666748e-07,0.00022929196963715091,0.17572137826952672,19.557303067114255
3,21,0.057300721092748481,3.582409960214353e-06,2.4215547016482533e-07,0.00026879485659883932,7.3463932242268918e-07,0.0001827582624842885,0.1756958474063553,19.557303067114255
3,22,0.057300519830590063,2.3565583528167199e-06,2.421562277444496e-07,0.00022348421862966949,7.3465222438908612e-07,0.00014833085766752241,0.17568249960039495,19.557303067114255
3,23,0.057300365921946032,1.2216914963268102e-06,2.4215664645181129e-07,0.00018541523248585468,7.3465664565156929e-07,0.00012175648060638866,0.17567851713126859,19.557303067114255
3,24,0.057300316880111272,4.948466347530776e-07,2.4215689790765521e-07,0.00015123173397146441,7.3465466639608946e-07,0.00010029381553328109,0.055563523371810287,19.557303067114255
3,25,0.057300326354910107,4.2794833854162031e-07,2.4215709278356342e-07,0.00012179090811788097,7.3464911088706529e-07,8.2833781935937045e-05,0.055558677885345589,19.557303067114255
3,26,0.05730032674572777,5.218155164519594e-07,2.4215728664907033e-07,9.8040008803339286e-05,7.3464245187662327e-07,6.851115682787734e-05,0.055553779916103309,19.557303067114255
3,27,0.057300322372546938,4.8495539739597795e-07,2.4215749583454309e-07,7.9616057350837964e-05,7.3463634940908542e-07,5.6677016479600439e-05,0.055549990679135026,19.557303067114255
3,28,0.05730031658740864,3.6481507173777249e-07,2.4215771464144859e-07,6.5264580396173753e-05,7.3463162029958683e-07,4.6852826809606896e-05,0.055547643170360102,19.557303067114255
3,29,0.057300311442950294,2.275076829775168e-07,2.4215792914681352e-07,5.3732215007220618e-05,7.3462843200677609e-07,3.8682744346485443e-05,0.055546568308616033,19.557303067114255
3,30,0.057300307836597536,1.1804236877175916e-07,2.4215812598551682e-07,4.4224159857973608e-05,7.3462656266458335e-07,3.1893589349379914e-05,0.055546380844092171,19.557303067114255
3,31,0.057300310699851906,6.4622659443500604e-08,2.4215829648682812e-07,3.6344227710972714e-05,7.3462563123253568e-07,2.6265986878437619e-05,0.17569642445236394,19.557303067114255
3,32,0.057300313391694696,6.1759986032662127e-08,2.4215843747142692e-07,2.9865025048836181e-05,7.3462525626321438e-07,2.1616188540851677e-05,0.17569608141959453,19.557303067114255
3,33,0.057300312875906825,6.2057152900829168e-08,2.4215855017696284e-07,2.4578538141438747e-05,7.3462513943858556e-07,1.7786087343846235e-05,0.1756957665247724,19.557303067114255
3,34,0.057300310886868655,5.2699160491169954e-08,2.4215863850976478e-07,2.0266766765712991e-05,7.3462509010749185e-07,1.4638453665394291e-05,0.17569556882262055,19.557303067114255
3,35,0.057300308660937889,3.8734824295893642e-08,2.4215870739382703e-07,1.6729863302529512e-05,7.3462501338564248e-07,1.2054844055725544e-05,0.1756955024955108,19.557303067114255
3,36,0.057300307268567358,2.601734094706544e-08,2.4215876158477587e-07,1.381051205304449e-05,7.3462488217880291e-07,9.9344303860493532e-06,0.14445193445508867,19.557303067114255
3,37,0.057300307090855075,1.7957552375044977e-08,2.4215880502215812e-07,1.1394446314818566e-05,7.3462470746236551e-07,8.1927963433980899e-06,0.055548038480537257,19.557303067114255
3,38,0.057300307211188881,1.4417519507718364e-08,2.4215884062569796e-07,9.3968885472475876e-06,7.3462451461549227e-07,6.7603603388644018e-06,0.05554797898104611,19.557303067114255
3,39,0.057300307216822256,1.2610483401973974e-08,2.4215887037853243e-07,7.7493044126913296e-06,7.3462432838425276e-07,5.5804555944005685e-06,0.055547915452514092,19.557303067114255
3,40,0.057300307158842136,1.0694587969484308e-08,2.4215889554650916e-07,6.3926297518505511e-06,7.3462416575088445e-07,4.6072605716929171e-06,0.055547863773410505,19.557303067114255
3,41,0.057300307079208239,8.5055843005655186e-09,2.4215891692227253e-07,5.275701041218947e-06,7.3462403446724579e-07,3.8037923894562731e-06,0.055547829520632003,19.557303067114255
3,42,0.057300307005054896,6.4528681239130711e-09,2.4215893503008232e-07,4.3554201763659565e-06,7.3462393476672334e-07,3.1401205982384273e-06,0.055547811597643063,19.557303067114255
3,43,0.057300306949350108,4.8715804752029335e-09,2.4215895026700193e-07,3.5964634604674455e-06,7.346238622365497e-07,2.5918810818981175e-06,0.055547805706004143,19.557303067114255
3,44,0.057300306926862901,3.822116795708421e-09,2.4215896298238165e-07,2.970186211161339e-06,7.3462381055254977e-07,2.1391016773730787e-06,0.024303822580808029,19.557303067114255
3,45,0.057300306940048215,3.1397889983775498e-09,2.421589735106619e-07,2.4532565422533005e-06,7.3462377345519495e-07,1.7653058466404747e-06,0.14445218893808698,19.557303067114255
3,46,0.057300306937105437,2.6284505403755163e-09,2.4215898217572768e-07,2.0265030690509334e-06,7.3462374583875021e-07,1.4568394166025733e-06,0.1444521845450194,19.557303067114255
3,47,0.057300306926240163,2.1880387225931756e-09,2.4215898928240685e-07,1.6741042861119194e-06,7.3462372410631196e-07,1.2023626005663868e-06,0.14445218130846413,19.557303067114255
3,48,0.057300306913573129,1.8000621766696576e-09,2.4215899510570267e-07,1.3830180860301966e-06,7.3462370604921478e-07,9.9245768669931067e-07,0.024303764322385166,19.557303067114255
3,49,0.057300306902695088,1.4718754939192273e-09,2.4215899988333346e-07,1.1425234444153413e-06,7.3462369050026008e-07,8.1931539236412831e-07,0.024303753234669087,19.557303067114255
3,50,0.057300306900134497,1.2049500807939617e-09,2.4215900381331069e-07,9.4381417879624162e-07,7.3462367694502941e-07,6.764753276433666e-07,0.024303743126527347,19.557303067114255
3,51,0.0573003068998411,9.9011618672555661e-10,2.4215900705596669e-07,7.796423077742983e-07,7.3462366519744084e-07,5.5860590242318153e-07,0.02430373417328914,19.557303067114255
3,52,0.057300306898418737,8.1481246852860569e-10,2.4215900973884296e-07,6.4402322604403742e-07,7.3462365517991167e-07,4.613156491251047e-07,0.024303726480062085,19.557303067114255
3,53,0.057300306896416145,6.6945323344912996e-10,2.4215901196275655e-07,5.320038911555508e-07,7.3462364680486875e-07,3.8099166008165319e-07,0.024303720043623148,19.557303067114255
3,54,0.057300306894311509,5.4859229225667034e-10,2.4215901380775212e-07,4.3948251726425801e-07,7.3462363993258742e-07,3.1466247449318807e-07,0.024303714766290577,19.557303067114255
3,55,0.057300306892422277,4.4904705813833201e-10,2.4215901533817856e-07,3.6306472451937372e-07,7.346236343750323e-07,2.5988314664160406e-07,0.024303710491947864,19.557303067114255
3,56,0.057300306890899412,3.6802413749812898e-10,2.4215901660660828e-07,2.9994471984450761e-07,7.3462362991978988e-07,2.1464010754868035e-07,0.024303707043809908,19.557303067114255
3,57,0.057300306889765715,3.0245734726424027e-10,2.4215901765664564e-07,2.4780525846674819e-07,7.3462362635652376e-07,1.7727320500426913e-07,0.024303704253205508,19.557303067114255
3,58,0.05730030688896736,2.4926251230358477e-10,2.421590185248416e-07,2.0473338388060052e-07,7.3462362349676985e-07,1.4641224246880746e-07,0.024303701976169517,19.557303067114255
3,59,0.057300306888595789,2.0578409831527512e-10,2.4215901924198189e-07,1.6915006522806269e-07,7.3462362118428975e-07,1.2092544365849278e-07,6.9388939039072284e-17,19.557303067114255
3,60,0.05730030688817507,1.6999257428431392e-10,2.4215901983398391e-07,1.3975191455374061e-07,7.3462361929708129e-07,9.9877549064597559e-08,6.9388939039072284e-17,19.557303067114255
3,61,0.057300306887769922,1.4040997003991483e-10,2.4215902032257713e-07,1.1546299774712207e-07,7.3462361774380921e-07,8.2495605707721964e-08,6.9388939039072284e-17,19.557303067114255
3,62,0.05730030688752908,1.1593271178472927e-10,2.4215902072587292e-07,9.5395032168516396e-08,7.3462361645756512e-07,6.8140897008239776e-08,6.9388939039072284e-17,19.557303067114255
3,63,0.05730030688733144,9.5686850828190935e-11,2.4215902105887624e-07,7.8814503174902793e-08,7.3462361538921654e-07,5.6285784394427552e-08,6.9388939039072284e-17,19.557303067114255
3,64,0.057300306887152631,7.8951034732296907e-11,2.4215902133395792e-07,6.5115522049543472e-08,7.3462361450169637e-07,4.6494538746832959e-08,6.9388939039072284e-17,19.557303067114255
3,65,0.057300306886990171,6.5124185834096058e-11,2.4215902156128462e-07,5.3797492446414745e-08,7.3462361376578759e-07,3.8407429209241783e-08,6.9388939039072284e-17,19.557303067114255
3,66,0.057300306886845127,5.3708049570785467e-11,2.421590217492019e-07,4.4446734522958614e-08,7.3462361315738341e-07,3.172752105484733e-08,6.9388939039072284e-17,19.557303067114255
3,67,0.057300306886719006,4.4290452620042411e-11,2.4215902190456458e-07,3.6721381518319446e-08,7.3462361265593037e-07,2.6209722225889465e-08,6.9388939039072284e-17,19.557303067114255
3,68,0.057300306886612334,3.652848875364228e-11,2.4215902203301241e-07,3.0338914212316111e-08,7.3462361224364831e-07,2.1651720888415937e-08,6.9388939039072284e-17,19.557303067114255
3,69,0.057300306886524252,3.0135029935884209e-11,2.4215902213919636e-07,2.5065883612981806e-08,7.3462361190517691e-07,1.7886492037488821e-08,6.9388939039072284e-17,19.557303067114255
3,70,0.057300306886452781,2.4869271974831657e-11,2.4215902222696025e-07,2.0709412645454226e-08,7.3462361162740124e-07,1.4776116774584125e-08,6.9388939039072284e-17,19.557303067114255
3,71,0.057300306886395362,2.0530565308695726e-11,2.4215902229948591e-07,1.711014984854153e-08,7.3462361139929781e-07,1.2206691407667947e-08,6.9388939039072284e-17,19.557303067114255
3,72,0.057300306886349316,1.6953151293805959e-11,2.4215902235940962e-07,1.4136457913224175e-08,7.3462361121174799e-07,1.0084131196741453e-08,6.9388939039072284e-17,19.557303067114255
3,73,0.057300306886312206,1.4001237018869559e-11,2.4215902240891563e-07,1.1679590038044712e-08,7.3462361105730794e-07,8.3307156450995734e-09,6.9388939039072284e-17,19.557303067114255
4,1,0.06286536423452907,0.015158617470304487,3.7131675349772889e-07,0.14163702642836198,3.1492770068196052e-07,0.1287984633880227,0.078051416552325281,19.506332409584953
4,2,0.062593909036114517,0.0030983670377952364,3.6399411752883917e-07,0.057088158765308941,3.3149804576445012e-07,0.03674171542225943,0.056348959915335964,19.506332409584953
4,3,0.062431020584493339,0.0010870241108054159,3.6511590674673567e-07,0.042470574716600352,3.451025424771488e-07,0.0266033413536539,0.043694432976901024,19.506332409584953
4,4,0.062417299519949322,0.00040880035175778286,3.6571336610964242e-07,0.026584196472999779,3.4571426279338092e-07,0.016189609251610376,0.16310771334093149,19.506332409584953
4,5,0.06242642368816189,0.00034841587732540317,3.6602480635312698e-07,0.015906816254510649,3.4234112019287805e-07,0.010411361328515317,0.1924204464008234,19.506332409584953
4,6,0.062418578323650442,0.0002552603677217666,3.6618696494547445e-07,0.00912630316348652,3.3933018108247319e-07,0.0062685890002803172,0.19102789041627821,19.506332409584953
4,7,0.062390017177623547,0.00016250138888571826,3.6627381112664447e-07,0.0047915960269568547,3.3757935886222891e-07,0.0034542867351343657,0.19006521293058004,19.506332409584953
4,8,0.062371850711732693,9.3005232482167328e-05,3.6632232545504858e-07,0.0025535162830027654,3.3683255711236108e-07,0.0015744158498338656,0.18927874958257346,19.506332409584953
4,9,0.062362321257295891,5.7289515062259343e-05,3.6635016741648315e-07,0.0015862100908352226,3.3664908265021425e-07,0.00086103364107820157,0.18860624827401262,19.506332409584953
4,10,0.062357376524629873,4.2043485536714347e-05,3.6636601218882154e-07,0.0010823284783206622,3.3669935998212914e-07,0.00064876799797573825,0.1881147883595049,19.506332409584953
4,11,0.062354874510910499,2.7420324192840428e-05,3.6637466990715499e-07,0.00077682682853505913,3.3679775640296466e-07,0.00062411168170786041,0.1878421114848344,19.506332409584953
4,12,0.062352317272236543,1.2821159486534388e-05,3.6637915388091339e-07,0.00055816296772479414,3.3686751257001283e-07,0.00047133184232714398,0.18775323201508126,19.506332409584953
4,13,0.062351083402254558,4.2692161885470041e-06,3.6638139323447148e-07,0.00036647825255356692,3.3689655168938999e-07,0.00029255966722340626,0.15442720452470821,19.506332409584953
4,14,0.062351358676059634,5.1537491852630125e-06,3.6638253418170033e-07,0.00021416862121074443,3.3689933404746008e-07,0.00014605044894902552,0.15434997300409872,19.506332409584953
4,15,0.062351565100819517,5.3551375719657148e-06,3.6638317418791839e-07,0.00012712478814746133,3.3689267652443305e-07,6.4235734361434602e-05,0.15427106812737146,19.506332409584953
4,16,0.062351350006351683,3.8816355691088437e-06,3.6638357845138151e-07,9.4696623967361316e-05,3.3688627519670485e-07,6.2596907191875273e-05,0.15421375212851782,19.506332409584953
4,17,0.062351051179417978,2.109707323279021e-06,3.6638384843198184e-07,7.7390026714051221e-05,3.3688275479578938e-07,5.7739572800063685e-05,0.15418176173073533,19.506332409584953
4,18,0.06235082984573722,7.6604986872510754e-07,3.6638402445830604e-07,5.8966425750907122e-05,3.3688114677576408e-07,4.4378703090448141e-05,0.15416943352112616,19.506332409584953
4,19,0.062350731370682103,1.0108922602925087e-07,3.6638413192672364e-07,4.1151478500996678e-05,3.3687992892956835e-07,2.9869164423523484e-05,0.18797799180345093,19.506332409584953
4,20,0.062350781714579917,3.8416860630463704e-07,3.6638419372462498e-07,2.6993886837381611e-05,3.3687837666892126e-07,1.7698870416698806e-05,0.18797225960298808,19.506332409584953
4,21,0.062350796679037472,4.5161455086222416e-07,3.663842293114462e-07,1.7659681054690726e-05,3.3687658365683686e-07,1.029193813699425e-05,0.18796585303727814,19.506332409584953
4,22,0.062350783043751148,3.7609113493130077e-07,3.6638425219827045e-07,1.2744765385837522e-05,3.3687496661910076e-07,6.7398930666401347e-06,0.18796058811139663,19.506332409584953
4,23,0.062350756431038781,2.4730460722127357e-07,3.6638426971809929e-07,1.0343075477150972e-05,3.3687384237130482e-07,5.7122039865478702e-06,0.18795708801160554,19.506332409584953
4,24,0.062350729632437076,1.2357904340355214e-07,3.6638428473337458e-07,8.5521504887215298e-06,3.368732750917217e-07,4.9073869397425751e-06,0.18795525317386635,19.506332409584953
4,25,0.062350710141867681,3.5765865929864766e-08,3.6638429780564586e-07,6.7900578075872661e-06,3.3687313240192974e-07,3.6901953651413688e-06,0.18795464446593751,19.506332409584953
4,26,0.062350706483193921,2.3398347268998004e-08,3.6638430880445264e-07,5.2506633898000197e-06,3.3687321343402713e-07,2.7969841240316207e-06,0.1541879338117749,19.506332409584953
4,27,0.062350708631571085,3.8495559117132842e-08,3.6638431769203822e-07,4.1484816740146464e-06,3.3687334994699781e-07,2.1244524256794448e-06,0.1541874163773542,19.506332409584953
4,28,0.062350708320396638,3.6029043407582991e-08,3.6638432469597684e-07,3.4346247471783735e-06,3.368734474781271e-07,2.0029516762179456e-06,0.15418690064122459,19.506332409584953
4,29,0.062350706896245098,2.5334047184099616e-08,3.6638433019982334e-07,2.9173936360997161e-06,3.3687347880717628e-07,1.8020505402963072e-06,0.15418650973857817,19.506332409584953
4,30,0.062350705475313184,1.3856375246393287e-08,3.6638433459235706e-07,2.4700793759483115e-06,3.3687345663358648e-07,1.5448386628466593e-06,0.15418627610349001,19.506332409584953
4,31,0.062350704709736859,6.0715631328527265e-09,3.6638433817952947e-07,2.0662982610053706e-06,3.3687340684287094e-07,1.2809344918998655e-06,0.15418617783005667,19.506332409584953
4,32,0.062350704654433306,4.9350115852676093e-09,3.6638434116706571e-07,1.718618118722993e-06,3.3687335197090924e-07,1.0452313834383165e-06,0.18795592905844766,19.506332409584953
4,33,0.062350704837264806,5.9442254660071369e-09,3.6638434368290068e-07,1.4344425948593947e-06,3.368733052096236e-07,8.5230589748352958e-07,0.18795583289648884,19.506332409584953
4,34,0.062350704674302156,5.731583678950453e-09,3.6638434580855114e-07,1.2070973532045113e-06,3.3687327110167845e-07,7.1306134241666541e-07,0.1879557382184793,19.506332409584953
4,35,0.062350704346419428,4.6227855997267646e-09,3.663843476028168e-07,1.0236226847864558e-06,3.3687324879644661e-07,6.2200688380475988e-07,0.18795566103938033,19.506332409584953
4,36,0.062350704022422612,3.2703060835672561e-09,3.663843491142986e-07,8.7255646221234762e-07,3.3687323522107931e-07,5.3513127354354317e-07,0.18795560549672841,19.506332409584953
4,37,0.062350703820354278,2.104334422936878e-09,3.6638435038585424e-07,7.4622651343893193e-07,3.3687322712996464e-07,4.5673119650202487e-07,0.18795556882581121,19.506332409584953
4,38,0.06235070367013501,1.3006963776890516e-09,3.6638435145528893e-07,6.3969899863283288e-07,3.3687322202215125e-07,3.8867757329308361e-07,0.18795554559494271,19.506332409584953
4,39,0.062350703577374517,8.4503320465775675e-10,3.6638435235518435e-07,5.4938824511233786e-07,3.3687321831586737e-07,3.3096583171299265e-07,0.18795553043378471,19.506332409584953
4,40,0.06235070353287496,6.2112081842372313e-10,3.6638435311304273e-07,4.7240807947920566e-07,3.3687321517766626e-07,2.8254246839387598e-07,0.18795551931432158,19.506332409584953
4,41,0.062350703513758807,5.1846942808026002e-10,3.6638435375185147e-07,4.0643884885297095e-07,3.3687321226540044e-07,2.4196871675763454e-07,0.18795550980978795,19.506332409584953
4,42,0.062350703506405619,4.7933459465553959e-10,3.6638435429080795e-07,3.4969142573801757e-07,3.368732095059265e-07,2.0781892734467178e-07,0.18795550080642626,19.506332409584953
4,43,0.062350703505037235,4.6748781445097675e-10,3.6638435474598371e-07,3.0080350180242283e-07,3.3687320694127135e-07,1.7886382416842928e-07,0.18795549203493017,19.506332409584953
4,44,0.062350703502250422,4.5483284146443917e-10,3.6638435513084684e-07,2.586990710617321e-07,3.3687320463777108e-07,1.541214159628268e-07,0.18795548363936693,19.506332409584953
4,45,0.062350703496495886,4.2823834314771144e-10,3.6638435545666595e-07,2.2247575353997288e-07,3.368732026416247e-07,1.3284085820242097e-07,0.18795547587479669,19.506332409584953
4,46,0.062350703488226876,3.8770113956063834e-10,3.6638435573284168e-07,1.9134329843748396e-07,3.3687320096470841e-07,1.1445901396123226e-07,0.18795546894257475,19.506332409584953
4,47,0.062350703478661985,3.3933121801347123e-10,3.6638435596720072e-07,1.6460059607449337e-07,3.3687319958775043e-07,9.8551119265266607e-08,0.18795546293202697,19.506332409584953
4,48,0.062350703469016687,2.8992817016057682e-10,3.6638435616626156e-07,1.4162965650427352e-07,3.3687319847127889e-07,8.4786534515490786e-08,0.18795545782657341,19.506332409584953
4,49,0.062350703460150959,2.4439004188613288e-10,3.6638435633546777e-07,1.2189237852931704e-07,3.3687319756778162e-07,7.2894696001579717e-08,0.18795545353812737,19.506332409584953
4,50,0.062350703452500447,2.0516693664628791e-10,3.6638435647938454e-07,1.0492510667855892e-07,3.3687319683130357e-07,6.2642536324819531e-08,0.18795544994550595,19.506332409584953
4,51,0.06235070344615723,1.7275566740489353e-10,3.6638435660185688e-07,9.0331084105531971e-08,3.3687319622308034e-07,5.3821982981538952e-08,0.18795544692437444,19.506332409584953
