inference_id,phase,group_id,segment_ordinals,status,eligible,evaluated,valid_score_exported,eta,s_m,s_is_infinite,max_gamma,numerical_status,linearization_id
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,RECOVERY_ATTEMPT,group_0,0;1,NOT_APPLICABLE_FIXED_OFFSET_NO_LIVE_C,0,0,0,,,,,NOT_EVALUATED,NOT_APPLICABLE
