inference_id,phase,group_id,segment_ordinals,status,eligible,evaluated,valid_score_exported,eta,s_m,s_is_infinite,max_gamma,numerical_status,linearization_id
t08inference-sha256:424f079b6b0161c751ded6ccf65389189932e473c72c5dfe4a8c2dc454c6c8d9,DECISION,group_0,0;1,OK,1,1,1,0.9601621018868759,0.036081345674699519,0,1.6324215833822296e-21,OK,t05lin-sha256:0286fc28a84ecc31ae3b2b973f3694e871bbb58b92e55f96f562a69403e288cb
