inference_id,phase,group_id,segment_ordinals,status,eligible,evaluated,valid_score_exported,eta,s_m,s_is_infinite,max_gamma,numerical_status,linearization_id
t08inference-sha256:424f079b6b0161c751ded6ccf65389189932e473c72c5dfe4a8c2dc454c6c8d9,RECOVERY_ATTEMPT,group_0,0;1,RECOVERY_SCORE_NOT_RUN_DUE_TO_PRIOR_FAILURE,0,0,0,,,,,NOT_EVALUATED,NOT_RUN
